Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4UOEJEUPj8ccildg7jtT2Z,"Youth","Hibrido","Allen Halloween",2015-08-18,291447,39,false,,1970-01-01T00:00:00Z,"hip-hop português","2015 HALLOWEEN",0.548,0.535,11,-9.14,1,0.0743,0.367,0.000975,0.113,0.258,92.602,3
spotify:track:3sNVsP50132BTNlImLx70i,"Bound 2","Yeezus","Kanye West",2013-06-18,229146,85,true,,1970-01-01T00:00:00Z,"rap","Rock The World/IDJ/Kanye/LP6",0.367,0.665,1,-2.821,1,0.0465,0.145,0,0.113,0.31,148.913,4
spotify:track:4qNWEOMyexn7b8Icyk29t9,"Little Engine","Music To Be Murdered By","Eminem",2020-01-17,177293,52,true,,1970-01-01T00:00:00Z,"rap,hip-hop","Shady/Aftermath/Interscope Records",0.769,0.811,10,-4.162,0,0.228,0.0234,0,0.0451,0.76,155.081,4
spotify:track:6D5C3JqZuvhp34kDaUTvWA,"Tempo Amor e Saúde ( T.A.S. )","Caçador de Sonhos","Praso",2012-03-07,332904,30,false,,1970-01-01T00:00:00Z,"hip-hop português","ARTESANACTO",0.469,0.658,0,-9.236,0,0.221,0.31,0,0.076,0.386,75.39,4
spotify:track:5qHirGR7M9tdm6C17DlzSY,"REEL IT IN","ONEPOINTFIVE","Aminé",2018-08-15,121346,69,true,,1970-01-01T00:00:00Z,"","Republic Records",0.754,0.342,10,-8.677,0,0.0991,0.073,0,0.193,0.423,128.981,4
spotify:track:1UGD3lW3tDmgZfAVDh6w7r,"Devil In A New Dress","My Beautiful Dark Twisted Fantasy","Kanye West,Rick Ross",2010-11-22,351946,82,true,,1970-01-01T00:00:00Z,"rap,hip-hop do sul","Roc-A-Fella",0.435,0.76,8,-4.935,0,0.0721,0.0175,0,0.158,0.206,80.082,4
spotify:track:3PQLYVskjUeRmRIfECsL0X,"No Woman No Cry","Natty Dread","Bob Marley & The Wailers",1974,226240,65,false,,1970-01-01T00:00:00Z,"reggae,roots reggae","Universal-Island Records Ltd.",0.898,0.365,0,-10.452,1,0.0462,0.159,0.00000928,0.132,0.563,98.53,4
spotify:track:0gzwa0yJncSs29DjXajA5i,"Tou Bem (feat. Lhast)","#FFFFFF","ProfJam,Lhast",2019-02-22,191679,50,false,,1970-01-01T00:00:00Z,"hip-hop português","ProfJam",0.637,0.366,4,-12.863,0,0.425,0.411,0,0.0991,0.332,131.138,4
spotify:track:6wQlQrTY5mVS8EGaFZVwVF,"Smile (with The Weeknd)","Legends Never Die","Juice WRLD,The Weeknd",2020-07-10,196180,71,true,,1970-01-01T00:00:00Z,"rap melódico,emo rap","Grade A Productions/Interscope Records",0.694,0.685,6,-6.535,0,0.133,0.224,0,0.124,0.306,158.831,4
spotify:track:1IIKrJVP1C9N7iPtG6eOsK,"Go Crazy","Slime & B","Chris Brown,Young Thug",2020-05-08,176960,77,true,,1970-01-01T00:00:00Z,"r&b,rap,rap melódico,trap","Chris Brown Entertainment/300 Entertainment/RCA Records",0.755,0.578,0,-8.932,0,0.145,0.316,0,0.25,0.581,94.148,4
