Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2tpWsVSb9UEmDRxAl1zhX1,"Counting Stars","Native","OneRepublic",2013-01-01,257265,90,false,m1gr4,2021-04-07T14:03:14Z,"pop suave","Mosley / Interscope",0.663,0.706,1,-4.972,0,0.0383,0.0654,0,0.118,0.474,122.013,4
spotify:track:1sgDyuLooyvEML4oHspNza,"Lose Somebody","Golden Hour","Kygo,OneRepublic",2020-05-29,199549,68,false,m1gr4,2021-04-07T14:03:14Z,"tropical house,pop suave","Kygo",0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,4
spotify:track:0mjAU3yKR1QnXnHtjGJqTM,"Rescue Me","Rescue Me","OneRepublic",2019-05-17,158899,69,false,m1gr4,2021-04-07T14:03:14Z,"pop suave","Mosley Music/Interscope Records",0.759,0.605,7,-7.737,1,0.0433,0.156,0,0.694,0.64,121.049,4
spotify:track:1NhPKVLsHhFUHIOZ32QnS2,"Secrets","Waking Up","OneRepublic",2009-01-01,224693,80,false,m1gr4,2021-04-07T14:03:14Z,"pop suave","Mosley / Interscope",0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,4
spotify:track:7wMq5n8mYSKlQIGECKUgTX,"Hall of Fame (feat. will.i.am)","#3 Deluxe Version","The Script,will.i.am",2012-09-10,202533,85,false,m1gr4,2021-04-07T14:03:31Z,"","Epic/Phonogenic",0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,4
spotify:track:37sINbJZcFdHFAsVNsPq1i,"Superheroes","No Sound Without Silence","The Script",2014-09-15,245466,80,false,m1gr4,2021-04-07T14:03:31Z,"","Columbia",0.49,0.885,3,-4.121,1,0.0396,0.00218,0,0.0741,0.64,166.996,4
spotify:track:285hMzLhJwHVLe9QT9qilk,"Breakeven","The Script","The Script",2008-07-14,261426,85,false,m1gr4,2021-04-07T14:03:31Z,"","Epic/Phonogenic",0.63,0.696,10,-4.501,1,0.0242,0.144,0,0.0835,0.491,94.034,4
spotify:track:3nqqDo8CcCLke3ZoTgiOKf,"The Man Who Can't Be Moved","The Script","The Script",2008-07-14,241373,87,false,m1gr4,2021-04-07T14:03:31Z,"","Epic/Phonogenic",0.605,0.629,10,-5.051,1,0.0279,0.437,0,0.097,0.308,99.894,4
spotify:track:49kjlZP49LMD1MrrcvXDET,"For the First Time","Science & Faith","The Script",2010-09-13,252440,75,true,m1gr4,2021-04-07T14:03:31Z,"","Phonogenic",0.388,0.633,9,-4.769,1,0.0275,0.0339,0,0.104,0.381,173.947,4
spotify:track:5FVd6KXrgO9B3JPmC8OPst,"Do I Wanna Know?","AM","Arctic Monkeys",2013-09-09,272394,90,false,m1gr4,2021-04-07T14:04:24Z,"indie,rock de garagem","Domino Recording Co",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
